ID,Judul,Penulis,Abstrak,Info_24
12833,SKRIPSI PENGELOLAAN ONLINE SINGLE SUBMISSION PERIZINAN USAHA DI DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KOTA MAGELANG,ALBIATUN,"ABSTRAK PENGELOLAAN ONLINE SINGLE SUBMISSION PERIZINAN USAHA DI DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KOTA MAGELANG Albiatun (1710201086) Jurusan Ilmu Administrasi Negara, Fakultas Ilmu Sosial dan Ilmu Politik, Universitas Tidar. Online single submission adalah website yang digunakan untuk mendaftarkan izin usaha yang dilakukan secara online. Pelaksanaan online single submission ada perizinan berusaha di DPMPTSP Kota Magelang masih terdapat kendala yang diantaranya masyarakat atau pelaku usaha yang kurang akrab dan belum terbiasa dengan penggunaan teknologi. Tujuan dari penelitian ini adalah Untuk menjelaskan dan menganalisis pengelolaan online single submission perizinan usaha di Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kota Magelang. Metode penelitian yang digunakan ialah metode kualitatif deskriptif. Teknik pengumpulan data menggunakan wawancara, observasi dan dokumentasi. Model analisis data yang digunakan peneliti adalah model interaktif Miles, Huberman dan Saldana yang meliputi kondensasi data, penyajan data dan penarikan kesimpulan. Hasil penelitian ini menunjukkan bahwa pengelolaan online single submission perizinan usaha di DPMPTSP Kota Magelang telah sesuai dengan konsep pengelolaan menurut Terry & Leslie (2019) dan Robbins et al (2017) yang meliputi proses kegiatan, tujuan dan sumber daya manusia. Faktor pendorong pengelolaan online single submission pada perizinan usaha ialah motivasi dan faktor penghambatnya yaitu pengarahan dan komunikasi. Kata Kunci: Pengelolaan, Actuating, Online Single Submission",FAKULTAS_ILMU_SOSIAL_DAN_POLITIKPRODI_S1_ILMU_ADMINISTRASI_NEGARA
12834,SKRIPSI PENGARUH PENAMBAHAN VITAMIN B6 (PIRIDOKSIN) TERHADAP EFISIENSI PAKAN AYAM BURAS SUPER MARON 1 (BSM 1) FASE LAYER,ULUL ILMA SOLEKAN,"INTISARI Pengaruh Penambahan Vitamin B6 (Piridoksin) Terhadap Efisiensi Pakan Ayam Buras Super Maron 1 (Bsm 1) Fase Layer Ulul Ilma Solekan [email protected] Penelitian ini bertujuan untuk mengetahui pengaruh penambahan vitamin B6 yang berbeda terhadap efisiensi pakan ayam Buras Super Maron 1 (BSM 1) fase layer. Penelitian ini dilaksanakan selama 5 minggu, 1 minggu adaptasi dan 4 minggu perlakuan dengan menggunakan 100 ekor ayam BSM 1 betina. Penelitian ini menggunakan Rancangan Acak Lengkap (RAL) pola searah. Data yang berbeda nyata diuji dengan uji lanjut Duncan’s Multiple Range Test (DMRT). Penelitian ini terdiri dari 4 perlakuan 5 ulangan (P0: Ransum basal tanpa vitamin B6; P1: ransum basal + 3 mg/kg ransum; P2: ransum basal + 6 mg/kg ransum; dan ransum basal + 9 mg/kg ransum). Setiap perlakuan menggunakan 5 ulangan, dan setiap ulangan menggunakan 5 ekor ayam. Variabel yang diamati meliputi: konsumsi energi, konsumsi protein, rasio efisiensi energi, dan rasio efisiensi protein. Kandungan energi dan Kandungan protein kasar pada ransum yang digunakan pada penelitian ini yaitu sebesar 3005,65Kkal/kg dan 13,98%. Hasil penelitian ini menunjukkan bahwa perbedaan penambahan dosis vitamin B6 tidak memberikan pengaruh nyata (P>0,05) terhadap konsumsi energi dan konsumsi protein, tetapi memberikan pengaruh nyata (P kurang dari 0,05) terhadap rasio efisiensi energi, dan rasio efisiensi protein. Kata Kunci: Ayam BSM 1, Efisiensi Pakan, Vitamin B6",PRODI_S1_PETERNAKANFAKULTAS_FAPERTA
12835,SKRIPSI STUDI KASUS KELONGSORAN TANGGUL IRIGASI,IANATUL FARIKHAH,"INTISARI Saluran induk Tangsi hancur pada 27 Oktober 2020, penanganan darurat terus dilakukan memakai drum yang di las sepanjang 30 meter karena lokasi kedalaman mencapai 15 meter maka drum kembali longsor. Kemudian dilakukan penanganan lagi dengan menggunakan trucuk bamboo petung yang dibuat talang sepanjang 30 meter dan ketika di uji coba dengan kapasitas debit air 1,8 liter/detik hanya mampu bertahan dua hari dan pada tanggal 23 Maret 2021 saluran Irigasi Tangsi kembali Jebol karena diguyur hujan sangat lebat. Penelitian ini dilakukan untuk mengetahui parameter yang berpengaruh terhadap stabilitas. Metode yang digunakan pada analisis ini adalah metode fellenius dan menggunakan software plaxis 2D. Data yang diperlukan dalam analisis ini adalah tinggi lereng (H), kemiringan lereng (θ), berat volume tanah (γ), sudut gesek dalam (φ) dan kohesi tanah (c). Berdasarkan hasil analisis menggunakan metode fellenius, mendapatkan angka faktor keamanan 0,453 dan dengan metode plaxis mendapatkan angka keamanan 0,283, dimana angka keamanan selisih 0,17. Dari hasil dua metode tersebut didapat nilai faktor keamanan yang kurang dari 1,5 (FK",PRODI_S1_TEKNIK_SIPILFAKULTAS_FT
12836,"SKRIPSI PENGGUNAAN METODE CRITICAL CHAIN PROJECT MANAGEMENT DALAM MEMPERKIRAKAN WAKTU PENYELESAIAN PROYEK
(Studi Kasus: Proyek Bendung Bener Kabupaten Purworejo)",ULAN NDARI,"INTISARI Proyek konstruksi pada masa pelaksanaanya sering terjadi ketidaksesuaian antara jadwal rencana dan realisasi. Oleh karena itu dibutuhkan suatu sistem pengendalian waktu yang bertujuan agar pelaksanaan proyek tersebut dapat berjalan sesuai dengan rencana. Penelitian ini bertujuan untuk mengetahui waktu penyelesaian proyek berdasarkan metode Critical chain project management (CCPM), dengan membandingkan antara penjadwalan rencana dan biaya rencana dengan setelah penerapan metode CCPM, serta untuk mengetahui zona konsumsi buffer. Metode penelitian yang digunakan adalah metode studi kasus pada proyek Bendung Bener di Kabupaten Purworejo dengan melakukan wawancara dan mengolah data sekunder berupa data kurva S rencana dan RAB. Selanjutrnya data tersebut dianalisis menggunakan software Microsoft project. Pada masing-masing kegiatan dilakukan pemotongan durasi sebesar 50% untuk menghilangkan waktu pengaman dan menambahkan buffer time (waktu penyangga) diakhir kegiatan untuk melindungi waktu pelaksanaan dari keterlambatan. Hasil penelitian dengan menerapkan metode CCPM didapatkan percepatan waktu sebesar 2,06% dibandingkan penjadwalan rencana. Penghematan biaya setelah penerapan metode CCPM sebesar 0,10% dibandingkan biaya rencana proyek. Konsumsi project buffer sampai dengan tanggal 31 Desember 2022 melebihi 67% dari buffer yang tersedia yaitu termasuk kedalam zona merah bahwa perlunya menerapkan tindakan pencegahan keterlambatan pada pelaksanaan proyek dengan mengatasi kendala yang ada dan melakukan percepatan pada pekerjaan kritis selanjutnya. Kata kunci: Manajemen waktu, Manajemen biaya, Critical chain project management (CCPM)",PRODI_S1_TEKNIK_SIPILFAKULTAS_FT
12837,SKRIPSI STUDI ANALISIS KUAT TEKAN DAN PERMEABILITAS BETON BERPORI DENGAN CAMPURAN BATU PECAH DAN KERIKIL MUNTILAN SEBAGAI AGREGAT KASAR,MIFTACHURROHMAH,"INTISARI Pemakaian material dalam sebuah proyek konstruksi perlu dikontrol sehingga tidak banyak sisa material yang terbuang dan menumpuk. Salah satu sisa material dalam proyek konstruksi adalah kerikil dari sisa pengayakan pasir. Kerikil dari sisa pengayakan pasir dapat dipakai sebagai agregat kasar pada campuran beton sehingga sisa material tersebut dapat dioptimalkan lagi. Penelitian ini bertujuan untuk mengetahui pengaruh campuran batu pecah dan kerikil terhadap kuat tekan dan permeabilitas beton berpori. Mix design yang digunakan berdasarkan metode ACI 522R-10. Penelitian ini dilakukan dengan mensubstitusikan kerikil pada perbandingan 0%, 5%, 10%, dan 15% terhadap batu pecah. Ukuran gradasi agregat kasar sebesar 12,7-19,1 mm, serta fas 0,3. Benda uji berbentuk silinder beton berdiameter 15 cm dan tinggi 30 cm untuk pengujian kuat tekan dan silinder beton berdiameter 10 cm tinggi 20 cm untuk uji permeabilitas. Penelitian dilaksanakan di Laboratorium Bahan Bangunan, Jurusan Teknik Sipil, Fakultas Teknik, Universitas Tidar. Hasil penelitian diperoleh nilai kuat tekan pada variasi 0%, 5%, 10%, dan 15% sebesar 2,47 MPa; 4,14 MPa; 5,00 MPa; dan 6,41 MPa. Hasil pengujian permeabilitas pada variasi 0%, 5%, 10%, dan 15% sebesar 3,33 mm/detik; 3,65 mm/detik; 3,63 mm/detik; dan 3,58 mm/detik. Hasil Penelitian menunjukkan penambahan kerikil berpengaruh terhadap kuat tekan beton, namun tidak memberikan pengaruh signifikan pada permeabilitas beton. Kata Kunci: Beton Berpori, Kerikil, Kuat Tekan, Permeabilitas",PRODI_S1_TEKNIK_SIPILFAKULTAS_FT
12838,SKRIPSI PENAMBAHAN SULFUR DARI LIMBAH KUBIS DAN BROKOLI UNTUK MENINGKATKAN PROTEIN UBI KAYU (Manihot esculenta Crantz.) MUDA,FIA RIZKY FARADILA,"INTISARI Penambahan Sulfur dari Limbah Kubis dan Brokoli untuk Meningkatkan Protein Ubi Kayu (Manihot esculenta Crantz.) Muda Fia Rizky Faradila [email protected] Ubi kayu merupakan tanaman pangan dengan tingkat konsumsi ketiga terbesar di Indonesia. Keunggulan dari ubi kayu adalah kemampuannya bertahan hidup di lingkungan yang kering, tahan hama dan penyakit. Ubi kayu memiliki kadar nilai gizi yang tidak seimbang karena meskipun mengandung air 60 % air dan 25-30 % pati, namun hanya mengandung 1 % protein, 0,9 % lemak, dan 2,1 % serat. Penelitian ini bertujuan untuk meningkatkan kandungan protein ubi kayu dengan aplikasi berbagai dosis pupuk organik cair dari sumber sulfur alami yaitu limbah kubis dan limbah brokoli. Kegiatan budidaya dilaksanakan di Dusun III, Sukorejo, Kecamatan Musuk, Kabupaten Boyolali, Jawa Tengah. Metode penelitian menggunakan Rancangan Acak Kelompok Lengkap (RAKL) yang dianalisis menggunakan analysis of variance (ANOVA) dan diuji lanjut menggunakan Orthogonal Polynomial dan Beda Nyata Terkecil (BNT). Faktor pertama adalah jenis pupuk organik cair (limbah kubis atau limbah brokoli) dan faktor kedua adalah dosis pupuk organik cair (0, 10, 20, 30, 40 mL/L per aplikasi). Hasil penelitian menunjukkan bahwa sulfur dapat dihasilkan dari pupuk organik limbah kubis dan brokoli, namun jumlah sulfur yang dihasilkan belum mampu meningkatkan protein ubi kayu muda. Aplikasi pupuk organik cair dari limbah brokoli dengan dosis 20 mL/L menunjukkan hasil optimal pada parameter berat umbi dan jumlah umbi. Kata Kunci : Protein, Sulfur, Ubi Kayu",FAKULTAS_FAPERTAPRODI_S1_AGROTEKNOLOGI
12839,SKRIPSI PENGARUH CORPORATE SOCIAL RESPONSIBILITY DAN UKURAN PERUSAHAAN TERHADAP EARNINGS RESPONSE COEFFICIENT PADA PERUSAHAAN SEKTOR INDUSTRI BARANG KONSUMSI YANG TERDAFTAR DI BEI TAHUN 2016-2020,AINNISA NURJANNAH,"ABSTRAK Penelitian ini bertujuan untuk menganalisis pengaruh corporate social responsibility (CSR) dan ukuran perusahaan terhadap earnings response coefficient (ERC). Penelitian ini menggunakan data sekunder berupa laporan tahunan tahun 2016-2020. Populasi penelitian ini adalah perusahaan sektor industri barang konsumsi yang terdaftar di Bursa Efek Indonesia periode 2016-2020, dengan sampel yang diperoleh dengan teknik purposive sampling. Sampel total yang digunakan dalam penelitian sebanyak 26 perusahaan. Pengolahan dan analisis data secara statistik menggunakan analisis regresi linear berganda untuk menguji apakah variabel independen memiliki pengaruh secara positif terhadap variabel dependen. Hasil penelitian menunjukkan bahwa (1) corporate social responsibility berpengaruh positif terhadap earnings response coefficient, (2) ukuran perusahaan berpengaruh negatif terhadap earnings response coefficient, (3) corporate social responsibility dan ukuran perusahaan secara simultan berpengaruh terhadap earnings response coefficient. Kata Kunci: Corporate Social Responsibility, Ukuran Perusahaan, Earnings Response Coefficient",PRODI_S1_AKUNTANSIFAKULTAS_FE
12840,SKRIPSI PENGARUH PUPUK KOTORAN BURUNG WALET DAN PUPUK NPK MUTIARA TERHADAP PERTUMBUHAN DAN HASIL TANAMAN BUNCIS (Phaseolus vulgaris L.),DITA DWI PRATIWI,"INTISARI Pengaruh Pupuk Kotoran Burung Walet dan Pupuk NPK Mutiara terhadap Pertumbuhan dan Hasil Tanaman Buncis (Phaseolus vulgaris L.) Dita Dwi Pratiwi [email protected] Penelitian ini bertujuan untuk mengetahui pengaruh pupuk kotoran walet dan NPK Mutiara terhadap pertumbuhan dan hasil tanaman buncis (Phaseolus vulgaris .L) di Desa Temon Wetan Kecamatan Temon Kabupaten Kulon Progo Yogyakarta sejak Mei 2022 sampai Agustus 2022. Penelitian ini dilakukan menggunakan Rancangan Acak Kelompok Lengkap yang terdiri dari 2 perlakuan dan 3 ulangan. Faktor pertama adalah dosis kotoran walet yaitu 20, 30, dan 40 g. Faktor kedua adalah dosis NPK Mutiara yaitu 0, 9, 12, dan 15 g. Data hasil penelitian dianalisis menggunakan sidik ragam dan dilanjutkan dengan orthogonal polynomial, memberikan hasil bahwa kotoran walet berpengaruh nyata terhadap parameter tinggi tanaman menggunakan perlakuan terbaik 20g/tanaman dan pupuk NPK Mutiara berpengaruh nyata terhadap tinggi tanaman, berat polong dan berat biji. Interaksi pupuk kotoran walet dan NPK Mutiara berpengaruh terhadap jumlah polong dan berat biji pada masing-masing tanaman. Kata kunci : dosis, kotoran walet, NPK Mutiara, tanaman buncis",FAKULTAS_FAPERTAPRODI_S1_AGROTEKNOLOGI
12841,SKRIPSI PENGARUH KONSENTRASI DAN PUPUK ORGANIK CAIR KULIT PISANG TERHADAP PERTUMBUHAN UBI KAYU (Manihot esculenta Crantz.),FAZA SALSABILA,"INTISARI Pengaruh Konsentrasi dan Pupuk Organik Cair Kulit Pisang terhadap Pertumbuhan Ubi Kayu (Manihot esculenta Crantz.) Faza Salsabila [email protected] Penelitian ini bertujuan untuk mengetahui pengaruh konsentrasi dan jenis pupuk organik cair kulit pisang terhadap pertumbuhan ubi kayu (Manihot esculenta Crantz.) di Desa Kembanglimus, Kecamatan Borobudur sejak 27 Februari sampai 27 Juni 2022. Metode penelitian menggunakan Rancangan Acak Kelompok Lengkap (RAKL) yang dianalisis menggunakan analysis of variance (ANOVA) dan di uji lanjut menggunakan Beda Nyata Terkecil (BNT). Faktor pertama adalah jenis pupuk organik cair yang terdiri dari kulit pisang kepok dan pisang raja. Faktor kedua adalah konsentrasi pupuk organik cair yang terdiri 0 mL/L, 15 mL/L, 30 mL/L, 45 mL/L, 60 mL/L. Hasil penelitian menunjukkan bahwa jenis pupuk organik cair kulit pisang berpengaruh nyata pada jumlah daun dan sangat nyata pada panjang akar. Konsentrasi pupuk organik cair tidak berpengaruh nyata terhadap seluruh parameter. Tidak terdapat interaksi antara konsentrasi dan jenis pupuk organik cair. Kata kunci : kulit pisang, pupuk organik cair, ubi kayu",FAKULTAS_FAPERTAPRODI_S1_AGROTEKNOLOGI
12842,"SKRIPSI ANALISIS PENGARUH KOMPETENSI, PELATIHAN, DAN MOTIVASI TERHADAP KINERJA PEGAWAI
(Studi Kasus Pegawai ASN Dinas Kependudukan dan Pencatatan Sipil Kabupaten Kebumen)",MAHI DATUN SOLIHA,"ABSTRAK Penelitian ini bertujuan untuk mengetahui pengaruh kompetensi, pelatihan, dan motivasi terhadap kinerja pegawai pada Dinas Kependudukan dan Pencatatan Sipil Kab. Kebumen. Populasi dalam penelitian ini adalah seluruh pegawai negeri sipil Dinas Kependudukan dan Pencatatan Sipil Kabupaten Kebumen dan Teknik pengambilan sampel yang digunakan yaitu teknik pengambilan sampel jenuh atau semua populasi dijadikan sebagai sampel yang berjumlah 36 responden. Teknik analisis data yang digunakan pada penelitian ini adalah analisis regresi linear berganda. Data penelitian diperoleh melalui kuisioner, wawancara, dan pengamatan lapangan. Hasil penelitian memberikan bukti bahwa variabel kompetensi mempunyai pengaruh positif dan signifikan terhadap kinerja pegawai. Artinya, semakin berkompetennya pegawai dalam pekerjaanya, maka akan semakin meningkatkan kinerja pegawai. Variabel pelatihan mempunyai pengaruh positif dan signifikan terhadap kinerja pegawai. Artinya, semakin berkualitas dan sesuai dengan pelatihan yang dibutuhkan, maka akan meningkatkan kinerja pegawai. Variabel motivasi mempunyai pengaruh positif dan signifikan terhadap kinerja pegawai. Artinya, semakin tinggi motivasi kerja yang dimiliki pegawai, maka akan meningkatkan kinerja pegawai. Instansi harus memperhatikan kompetensi, pelatihan, dan motivasi pegawai agar dapat bekerja dengan baik serta memberikan pelayanan publik yang optimal. Kata Kunci: Kompetensi, Pelatihan, Motivasi, Kinerja",PRODI_S1_MANAJEMENFAKULTAS_FE
12843,SKRIPSI ANALISIS DETERMINAN IMPOR KEDELAI DI INDONESIA TAHUN 1989-2020,FAHRIATUL HIDAYAH,"ABSTRAK Penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh konsumsi kedelai, produksi kedelai, harga kedelai, dan PDB subsektor tanaman pangan terhadap impor kedelai di Indonesia tahun 1989-2020 dalam jangka panjang dan jangka pendek. Data yang digunakan dalam penelitian ini yaitu data sekunder yang berasal dari United States Department of Agriculture (USDA), Kementerian Pertanian, Badan Pusat Statistik dan lembaga lain yang terkait dengan penelitian. Alat analisis yang digunakan yaitu regresi data time series dengan metode error correction model (ECM). Hasil penelitian diketahui bahwa secara parsial variabel konsumsi kedelai dan harga kedelai berpengaruh positif dan signifikan terhadap impor kedelai di Indonesia dalam jangka panjang dan jangka pendek, variabel produksi kedelai berpengaruh negatif dan signifikan terhadap impor kedelai di Indonesia dalam jangka panjang dan jangka pendek, sedangkan variabel PDB subsektor tanaman pangan berpengaruh negatif dan signifikan terhadap impor kedelai di Indonesia dalam jangka panjang namun tidak berpengaruh dalam jangka pendek. Kata kunci: konsumsi kedelai, produksi kedelai, harga kedelai, PDB subsektor tanaman pangan, impor kedelai, ECM",PRODI_S1_EKONOMI_PEMBANGUNANFAKULTAS_FE
